,Query,Expected Intent,Predicted Intent,AddToPlaylist,BookRestaurant,GetWeather,PlayMusic,RateBook,SearchCreativeWork,SearchScreeningEvent
299,Play my Black Sabbath: The Dio Years playlist.,PlayMusic,AddToPlaylist,0.9620576500892639,,2.6199551939498633e-05,0.037549786269664764,5.806834087707102e-05,0.000291661883238703,
300,Play Music From Van-pires by Dmitry Malikov.,PlayMusic,PlayMusic,9.222347580362111e-05,3.4692595818341943e-06,6.97068685440172e-07,0.9998828172683716,,2.0097952074138448e-05,
301,Play Trance Life on Zvooq.,PlayMusic,PlayMusic,2.1095460397191346e-05,9.5535064303931e-08,,0.9999696016311646,3.31170582512641e-07,8.718341632629745e-06,
302,Play the newest melody on Last Fm by Eddie Vinson.,PlayMusic,PlayMusic,0.0006962830666452646,,3.309756493763416e-06,0.9992660880088806,,2.469950595695991e-05,5.268812856229488e-06
303,play a sixties soundtrack,PlayMusic,SearchCreativeWork,0.00036709033884108067,2.1137750536581734e-06,,0.4542217552661896,1.2433507663445198e-06,0.5454071760177612,
304,play some seventies Filipp Kirkorow,PlayMusic,PlayMusic,0.0067712911404669285,,,0.9808390140533447,6.640305855398765e-06,0.012288346886634827,8.783023076830432e-05
305,nineties songs on Zvooq,PlayMusic,PlayMusic,4.665051892516203e-05,7.566883937215607e-07,,0.9999421834945679,2.5164804355881643e-06,6.983300409046933e-06,
306,Play music from Lynn & Wade Llp.,PlayMusic,PlayMusic,0.0002686433435883373,2.4989333269331837e-06,7.720137205069477e-07,0.9994519352912903,,0.00027584200142882764,
307,Let's hear good Mohammad Mamle on Vimeo.,PlayMusic,PlayMusic,,0.05770564824342728,0.16405634582042694,0.5086238384246826,,0.05782192200422287,0.17871589958667755
308,Play The Happy Blues by Ronnie Wood.,PlayMusic,PlayMusic,0.0013496152823790908,,,0.9976274371147156,7.531501978519373e-06,0.0008286921074613929,0.0001779160083970055
309,Please play a sound track from the fifties that's on Iheart,PlayMusic,PlayMusic,0.0021364379208534956,0.00024540151935070753,,0.9931148886680603,,0.004400939680635929,5.648773367283866e-05
310,Please play something good from U-roy.  Any song from 1975 on Zvooq will do.,PlayMusic,PlayMusic,0.0003628040722105652,3.2512641610082937e-06,1.3054351256869268e-05,0.9993501305580139,,0.00026727368822321296,
311,Go to Itunes and play Dr. Lecter by David Hodges,PlayMusic,PlayMusic,0.017635440453886986,0.0008095986559055746,0.0008882649708539248,0.9750264883041382,,0.005481344647705555,
312,Play some sixties songs on Google Music,PlayMusic,PlayMusic,4.4000971683999524e-05,3.6392953006725293e-07,,0.9999406337738037,2.0851173587743688e-07,1.45470148709137e-05,
313,Can you play A.j. Pero on Groove Shark?,PlayMusic,PlayMusic,0.002240927889943123,,,0.98378986120224,0.0001080038637155667,0.013698290102183819,7.955500041134655e-05
314,Play seventies music please.,PlayMusic,PlayMusic,0.00017707538791000843,1.3105809557600878e-06,,0.99928218126297,,0.000538995664101094,2.54600081461831e-07
315,Play rich sex on Iheart,PlayMusic,PlayMusic,2.5264864234486595e-05,1.8444222860125592e-06,,0.9999550580978394,,1.7282474800595082e-05,3.851586427572329e-07
316,Live In L.aJoseph Meyer please,PlayMusic,SearchCreativeWork,0.4435238838195801,0.01011884305626154,0.01339349802583456,0.04855160787701607,,0.4826919138431549,
317,I want to hear a seventies sound track.,PlayMusic,SearchCreativeWork,0.0001006682068691589,2.434540328977164e-05,,6.0690608734148555e-06,7.624618660884153e-07,0.9998679161071777,
318,Play sound track music from the twenties,PlayMusic,PlayMusic,0.0023421412333846092,,5.91860816712142e-06,0.9799743890762329,,0.01766890101134777,3.5919299534725724e-06
319,Play This Is: Miles Davis on Lastfm.,PlayMusic,PlayMusic,0.005398847162723541,,1.95778575289296e-05,0.9944950938224792,2.0711533579742536e-05,5.6733879318926483e-05,
320,Play an ep from Mike Harding.,PlayMusic,PlayMusic,0.000182176852831617,5.014753696741536e-05,2.8753125661751255e-05,0.9995996356010437,,0.00011494725185912102,
321,Find and play a concerto on Zvooq from 1978 by Ginger Pooley,PlayMusic,PlayMusic,0.000647383916657418,6.419720739359036e-05,7.022754289209843e-05,0.9986259937286377,,0.0005320854252204299,
322,"I want to hear Leroi Moore on vimeo , play the song Chance Of A Lifetime.",PlayMusic,PlayMusic,0.030384622514247894,0.0010944134555757046,,0.8902968168258667,0.0005157258128747344,0.07699358463287354,
323,play a song by Ramesh Narayan from 1960,PlayMusic,PlayMusic,0.0015999783063307405,4.979596269549802e-05,,0.9977174997329712,0.00031182251404970884,0.0002831027377396822,
324,Play S.t.r.e.e.t. D.a.d. from Hiromitsu Agatsuma through Pandora.,PlayMusic,PlayMusic,0.0008034277707338333,1.9780225557042286e-05,,0.8060990571975708,7.510623254347593e-05,0.19297471642494202,
325,Start playing something from Iheart,PlayMusic,PlayMusic,8.973712829174474e-05,,6.045941518095788e-06,0.9995589852333069,,0.00011597274715313688,0.00022552619338966906
326,Play Have You Met Miss Jones by Nicole from Google Music.,PlayMusic,PlayMusic,0.0004947399720549583,1.898703703773208e-05,1.124403115682071e-05,0.9993532299995422,,0.00010860917973332107,
327,play chant by Nigger Kojak on Itunes,PlayMusic,PlayMusic,0.0005629515508189797,2.9826989702996798e-05,1.0399930033599958e-05,0.9993464350700378,,4.226553937769495e-05,
328,play Femme Fatale by Bonobo,PlayMusic,PlayMusic,0.00036047579487785697,,,0.9995728135108948,1.0343091162212659e-05,1.144650832429761e-05,3.137574458378367e-05
329,Turn on Last Fm,PlayMusic,PlayMusic,0.018099581822752953,0.0009638350456953049,0.0014244245830923319,0.973648726940155,,0.0055120172910392284,
330,Play something on Zvooq,PlayMusic,PlayMusic,6.873623533465434e-06,,,0.9999839067459106,5.8338461172979805e-08,8.939529834606219e-06,2.2373274077835958e-07
331,Please play a movement from george formby jr.,PlayMusic,PlayMusic,0.001961874309927225,0.001494492986239493,,0.995322048664093,,0.0006665355176664889,0.0003336969530209899
332,Play a song by Rahsaan Patterson.,PlayMusic,PlayMusic,0.026036405935883522,0.00011084931611549109,,0.9734862446784973,0.00014524666767101735,0.00013724362361244857,
333,Play music from 1996.,PlayMusic,PlayMusic,9.883077291306108e-05,,3.049938186450163e-06,0.9998537302017212,7.9636593000032e-06,3.3698863262543455e-05,
334,Let me hear Chris Knight music,PlayMusic,PlayMusic,0.06979932636022568,0.00797337107360363,0.03873896971344948,0.8625768423080444,,0.016906920820474625,
335,Use the last fm service to play A Mis Ninos de 30,PlayMusic,PlayMusic,0.04453963786363602,,0.0013963578967377543,0.9435538649559021,0.0056396652944386005,0.0038261280860751867,
336,I want to listen to an ep from 1998.,PlayMusic,SearchCreativeWork,0.07742663472890854,0.007906011305749416,0.0012934450060129166,0.009015637449920177,,0.9035736322402954,
337,Play music from the artist sean yseult and sort it through top-50,PlayMusic,PlayMusic,0.03025916777551174,0.0007662236457690597,0.0006967888330109417,0.9672009348869324,,0.0007596002542413771,
338,Play something on Last Fm,PlayMusic,PlayMusic,0.00011372515291441232,3.4211382171633886e-07,,0.9998418092727661,,4.34644753113389e-05,2.977053839003929e-07
339,Please play a 1997 record.,PlayMusic,PlayMusic,0.006059484556317329,0.0010195928625762463,,0.9875243902206421,0.0015837243990972638,0.0031647507566958666,
340,play some new Les Vandyke on Slacker,PlayMusic,PlayMusic,0.003611589316278696,4.584153793985024e-05,,0.9943856000900269,,0.0018858211115002632,3.528404704411514e-05
341,I want to hear anything from the Rock Symphonique genre please.,PlayMusic,PlayMusic,0.0025787358172237873,0.000616865698248148,,0.9821959137916565,,0.014199775643646717,0.0003136474988423288
342,Play Subconscious Lobotomy from Jennifer Paull.,PlayMusic,PlayMusic,0.003343443851917982,,3.7909794627921656e-06,0.9962232112884521,5.768300979980268e-06,0.0004197281086817384,
343,Please open Zvooq,PlayMusic,PlayMusic,8.873684419086203e-05,7.93338222138118e-06,9.687298643257236e-07,0.9996953010559082,,0.0002052804920822382,
344,play the best Becca,PlayMusic,PlayMusic,0.0028954162262380123,,8.128670015139505e-05,0.9965393543243408,,0.00027309355209581554,0.00017679778102319688
345,Play a Bob Burns song,PlayMusic,PlayMusic,0.019384674727916718,0.00010221768752671778,,0.9801263213157654,9.228681301465258e-05,0.0002644504129420966,
346,I want to hear music from Allen Toussaint from the fifties,PlayMusic,PlayMusic,0.01645415835082531,0.004660123027861118,0.0043395203538239,0.7287657260894775,,0.24540455639362335,
347,I want to play music from iheart,PlayMusic,PlayMusic,0.00015185055963229388,1.2511278328020126e-05,1.2981814734303043e-06,0.9995768666267395,,0.00025706127053126693,
348,Play Another Passenger from Louis Nelson Delisle.,PlayMusic,AddToPlaylist,0.742710530757904,0.0037146485410630703,0.007852545939385891,0.2418520450592041,,0.0036841807886958122,
349,Play a fifties album from Dj Yoda on Last Fm.,PlayMusic,PlayMusic,0.0001257432741113007,1.3649178981722798e-05,2.0435309124877676e-06,0.9998337030410767,,2.3427399355568923e-05,
350,Can you play top Zvooq by Fink?,PlayMusic,PlayMusic,3.67631801054813e-05,9.790294370759511e-07,,0.9997349381446838,1.9192050615401968e-07,0.00022692519996780902,
351,Open itunes and play Ben Burnley Ready To Die,PlayMusic,PlayMusic,0.025697389617562294,0.0022817053832113743,,0.9666256308555603,,0.005127671640366316,0.0001288540952373296
352,Play the top music from The Railway Children off Last Fm.,PlayMusic,PlayMusic,0.0006245318800210953,2.2073405489209108e-05,8.60580439621117e-06,0.998964786529541,,0.00036703204386867583,
353,Play some symphony music from David Lindley.,PlayMusic,PlayMusic,3.7063555282657035e-06,3.1622214180515584e-08,,0.9999916553497314,,4.617638296622317e-06,3.4781713509346446e-08
354,Play Modern Psychedelia.,PlayMusic,PlayMusic,0.0009311094763688743,0.00025263085262849927,,0.9859691858291626,,0.0004863638896495104,0.01214895024895668
355,Use Groove Shark to play music,PlayMusic,PlayMusic,0.0007977224886417389,,,0.998885452747345,4.412276211951394e-06,0.00029563074349425733,1.5495099432882853e-05
356,I want to listen to something on Youtube,PlayMusic,SearchCreativeWork,0.02194133959710598,0.00010217653471045196,,0.0012465598993003368,2.680719262571074e-05,0.9766635298728943,
357,Play some anneliese van der pol from the thirties on Groove Shark,PlayMusic,PlayMusic,0.0005061978008598089,5.821343165735016e-06,,0.9991785883903503,,0.0002821059024427086,1.817401971493382e-05
358,Play All Things Must Pass.,PlayMusic,PlayMusic,0.006225273944437504,,7.581480167573318e-05,0.992216944694519,0.000823649694211781,0.0006337116938084364,
359,Play Paul Mccartney,PlayMusic,PlayMusic,0.0002671916445251554,,,0.9997124075889587,3.278994711308769e-07,1.7550843040226027e-05,2.042910864474834e-06
360,Play some blues britanico.,PlayMusic,PlayMusic,0.005506286397576332,,,0.9940215945243835,3.2082293728308287e-06,0.00043687631841748953,2.8003538318444043e-05
361,Play something from 2004 by Imogen Heap on spotify,PlayMusic,PlayMusic,8.48479030537419e-05,1.6934876612140215e-06,,0.9998099207878113,3.4595216220623115e-06,9.781900735106319e-05,
362,Please play something catchy on Youtube,PlayMusic,PlayMusic,0.0016863594064489007,2.3184823021438206e-06,,0.9889399409294128,,0.009365912526845932,2.2498261387227103e-06
363,Play music by Joy Nilo.,PlayMusic,PlayMusic,3.676367487059906e-05,8.204453649796051e-08,,0.9999390840530396,,2.3732065528747626e-05,1.4090932154431357e-07
364,play Jill Sobule album,PlayMusic,PlayMusic,0.004495974164456129,,8.996022188512143e-06,0.9949312806129456,,0.000532253528945148,2.5676501536509022e-05
365,play a john maher track,PlayMusic,PlayMusic,0.16223739087581635,0.0006544857169501483,0.00039130690856836736,0.7232523560523987,,0.11317627131938934,
366,Play music off Netflix.,PlayMusic,PlayMusic,2.9926452043582685e-05,5.22355776411132e-07,,0.9999639987945557,3.211999057839421e-07,4.957840701536043e-06,
367,play some Gary Lee Conner,PlayMusic,PlayMusic,0.0011789718410000205,,1.8223355482405168e-06,0.9965123534202576,,0.0023026522248983383,1.7188589254146791e-06
368,Play my inventive playlist,PlayMusic,AddToPlaylist,0.9417136311531067,9.205920150634483e-07,,0.05811763554811478,2.0891729946015403e-06,0.00016438802413176745,
369,Open deezer and play Curtain Call: The Hits by Junichi Okada.,PlayMusic,PlayMusic,0.045084524899721146,0.056700918823480606,0.03679020702838898,0.7320170998573303,,0.11074459552764893,
370,Play music from E-type.,PlayMusic,PlayMusic,8.499202522216365e-06,1.6553450166156836e-07,,0.9999827146530151,,8.528790203854442e-06,3.7487492221544017e-08
371,Play the most popular Puretone,PlayMusic,PlayMusic,0.03697175905108452,,,0.9568619728088379,9.233292803401127e-05,0.0058378055691719055,0.00014561988064087927
372,Please play my ecstatic playlist.,PlayMusic,AddToPlaylist,0.7986676692962646,9.481359484198038e-06,7.4083268373215105e-06,0.20122821629047394,,8.351330325240269e-05,
373,Play chant's from 1973.,PlayMusic,PlayMusic,0.0006538160960189998,,0.00011415621702326462,0.9988706707954407,0.0001632826606510207,0.00013419012248050421,
374,Let me hear the good songs from James Iha,PlayMusic,PlayMusic,0.035870131105184555,0.0010843029012903571,0.0018693177262321115,0.9386876821517944,,0.021428458392620087,
375,Play an ep by Zak Starkey.,PlayMusic,PlayMusic,6.26075707259588e-05,8.073743629211094e-07,,0.9999120235443115,1.3095623216941021e-06,2.2705751689500175e-05,
376,Play an album from Nithyasree Mahadevan.,PlayMusic,PlayMusic,0.0012180358171463013,0.001512896385975182,0.00011120361887151375,0.9930588006973267,,0.004082931205630302,
377,Please play something on Iheart from artist Ari Gold last album,PlayMusic,PlayMusic,0.004870804026722908,2.467563172103837e-05,7.20533626008546e-06,0.9948634505271912,,0.0002303572400705889,
378,Let's play Jamie Robertson's Handover on vimeo,PlayMusic,PlayMusic,0.03784874454140663,0.007390959188342094,0.028182748705148697,0.9158266186714172,,0.004181277472525835,
379,can you put on Like A Hurricane by Paul Landers,PlayMusic,AddToPlaylist,0.887016773223877,0.0017999591073021293,,0.09612113237380981,0.0014039374655112624,0.013268839567899704,
380,Play Progressive Metal.,PlayMusic,PlayMusic,0.09584406018257141,,,0.8890083432197571,0.0010694171069189906,0.013896519318223,0.00017324871441815048
381,Play a good ep from the eighties by Peter Murphy.,PlayMusic,PlayMusic,4.78980437037535e-05,1.1192009878868703e-05,,0.9999027252197266,,2.6773521312861703e-05,8.10904566606041e-06
382,Play the greatest music from Bryan Maclean.,PlayMusic,PlayMusic,0.0003738411469385028,5.76752245251555e-05,1.9883971617673524e-05,0.9992842078208923,,0.00024396074877586216,
383,I want to hear them from the artist Murcof,PlayMusic,AddToPlaylist,0.762027382850647,0.0015147569356486201,0.0033364691771566868,0.04375917464494705,,0.18846769630908966,
384,Play a symphony from 2013.,PlayMusic,PlayMusic,4.782729320140788e-06,1.6773107347489713e-07,,0.999992847442627,2.8144742714175663e-07,1.7193342500831932e-06,
385,Play Dance With The Devil by Mr. Lordi,PlayMusic,PlayMusic,0.0008740651537664235,8.588128548581153e-05,,0.9902878999710083,,0.008578388020396233,0.00013361078163143247
386,Please play something from Dihan Slabbert that's on the top fifty,PlayMusic,PlayMusic,0.0026047686114907265,0.0013559138169512153,0.0003039396251551807,0.9934231638908386,,0.0021536664571613073,
387,Play music by Brian Chase.,PlayMusic,PlayMusic,5.2410963689908385e-05,1.3611843314720318e-06,,0.9999361038208008,,9.312045222031884e-06,4.3686173967216746e-07
388,Play some movement from the fourties,PlayMusic,PlayMusic,0.0002190086233895272,,,0.9996116757392883,1.2163357496319804e-05,9.676452464191243e-05,5.862961552338675e-05
389,Put What Color Is Your Sky by Alana Davis on the stereo.,PlayMusic,PlayMusic,0.20901961624622345,,0.2805725336074829,0.391030877828598,0.022758247330784798,,0.07764220237731934
390,Play anything Jd Natasha did in the thirties,PlayMusic,PlayMusic,0.00017088143795263022,1.1110853847640101e-05,,0.9997443556785583,,5.097688699606806e-05,1.9335473552928306e-05
391,play the top-20 Nawang Khechog soundtrack,PlayMusic,SearchCreativeWork,0.0001279210118809715,1.706846887827851e-05,,0.0002373887546127662,0.000858497223816812,0.9987528324127197,
392,Play something by Duke Ellington from the seventies,PlayMusic,PlayMusic,0.0012435485841706395,,2.706305713218171e-05,0.9922119379043579,,0.006460501812398434,2.774531822069548e-05
393,Play the top twenty Hisham Abbas on Youtube,PlayMusic,PlayMusic,0.030966319143772125,0.002998663578182459,0.012009711936116219,0.9444100260734558,,0.00851365178823471,
394,Let's hear stuff from Andrew Hewitt.,PlayMusic,GetWeather,0.1386033147573471,0.01258920319378376,0.7363641858100891,0.08967313170433044,,0.016451789066195488,
395,Play something from 90s Pop Rock Essentials,PlayMusic,PlayMusic,0.003934029955416918,9.44761632126756e-06,,0.9915545582771301,5.527298071683617e-06,0.004493409302085638,
396,I want to hear soundtrack music on Youtube from Helena Iren Michaelsen,PlayMusic,SearchCreativeWork,0.003733539255335927,0.002643266227096319,0.0005819904617965221,0.012972026132047176,,0.9799562692642212,
397,Proceed with Hitomi Nabatame music from 2003.,PlayMusic,PlayMusic,0.009639417752623558,0.1329101324081421,0.10758072137832642,0.714629054069519,,0.02482249028980732,
398,Please tune into Chieko Ochi's good music,PlayMusic,AddToPlaylist,0.9090526700019836,0.0005183359025977552,0.00031996011966839433,0.08555026352405548,,0.004460319876670837,
399,rate The Sea of Trolls 1 stars out of 6,RateBook,RateBook,3.699226169828762e-07,,7.764651286379376e-07,,0.9999969005584717,4.798077952727908e-07,1.177325998469314e-06
400,Give Hindu Temples: What Happened to Them a 5 out of 6 stars.,RateBook,RateBook,2.085247433569748e-05,,1.5429766790475696e-05,,0.9999314546585083,8.398767931794282e-06,2.1074909454910085e-05
401,rate this textbook four out of 6,RateBook,RateBook,1.2975976915186038e-06,,6.585941036973963e-07,,0.9999958276748657,8.28896645543864e-07,8.283584520540899e-07
402,Give A Brief Stop on the Road from Auschwitz 1 out of 6 stars,RateBook,RateBook,1.3928874977864325e-05,,1.574438101670239e-05,1.183546191896312e-05,0.9999433755874634,,8.09029552328866e-06
403,Give a rating of 2 to Juneteenth.,RateBook,RateBook,2.1174106223043054e-05,0.00029406716930679977,6.560637120855972e-05,,0.9994127750396729,0.00017818325432017446,
404,Gods and Pawns should get a three,RateBook,AddToPlaylist,0.3667919635772705,,0.07108036428689957,0.06966718286275864,,0.05957293510437012,0.3424285650253296
405,"Give Small Screen, Big Picture a 0 out of 6 rating.",RateBook,RateBook,7.99205281509785e-06,,1.1918303243874107e-05,,0.9998917579650879,7.401538459816948e-05,8.270445505331736e-06
406,give the current book a zero of 6,RateBook,RateBook,,8.201279797503958e-07,2.1160205960768508e-06,,0.9999904632568359,3.2849952731339727e-06,2.1157866285648197e-06
407,Give zero out of 6 stars to this album,RateBook,RateBook,2.3907034574222052e-06,,,5.017456601308368e-07,0.9999943971633911,1.4892241324560018e-06,8.893318295122299e-07
408,rate this novel 2 out of 6 points,RateBook,RateBook,9.390142849952099e-07,,6.816642894591496e-07,,0.9999961853027344,3.9174261701191426e-07,1.4554670997313224e-06
409,Rate the current series a 4,RateBook,RateBook,,,1.1123513104394078e-05,7.43397492897202e-07,0.9999788999557495,5.548289436774212e-07,7.755183105473407e-06
410,Give Summer of the Swans 1 points.,RateBook,RateBook,4.4212802663423645e-07,,1.1266795354458736e-06,,0.999994158744812,1.5233450767482282e-06,2.485717232048046e-06
411,Give 1 out of 6 rating to the current textbook,RateBook,RateBook,1.047308842316852e-06,,1.3011675719099003e-06,,0.9999946355819702,1.6028660638767178e-06,1.1164726174683892e-06
412,Give Wilco: Learning How to Die a rating of four points.,RateBook,RateBook,3.0556362617062405e-05,,0.0006199406343512237,,0.9987373948097229,6.399268022505566e-05,0.0005239456077106297
413,rate this chronicle 0 points,RateBook,RateBook,5.397879249358084e-06,,3.87856971428846e-06,2.2517508568853373e-06,0.9999806880950928,,6.630380084970966e-06
414,rate Black Boy 4 out of 6,RateBook,RateBook,7.626813953720557e-07,,8.875527441887243e-07,,0.9999955892562866,1.3445146578305867e-06,9.337878168480529e-07
415,Rate In the Company of Cheerful Ladies a zero out of 6,RateBook,RateBook,1.4281006770033855e-05,,,4.386405271361582e-05,0.9997537732124329,0.00015574161079712212,2.215734275523573e-05
416,rate Personal Demons 0 out of 6 points,RateBook,RateBook,2.874448910006322e-06,,3.773162916331785e-06,2.022842181759188e-06,0.9999872446060181,,3.0825071917206515e-06
417,Rate this current novel two out of 6.,RateBook,RateBook,1.5361750911324634e-06,,2.6657564831111813e-06,,0.9999926090240479,3.8144378322613193e-07,2.4568546450609574e-06
418,Give one start to the current book,RateBook,RateBook,1.813070775824599e-05,,,1.1806936527136713e-05,0.999874472618103,6.88357322360389e-05,1.297443395742448e-05
419,Give Joe Magarac and His USA Citizen Papers 5 points,RateBook,RateBook,1.7162627045763656e-05,,1.3372515240916982e-05,,0.9999237060546875,1.458129827369703e-05,1.9663391867652535e-05
420,Give four stars to The Broken Window,RateBook,RateBook,7.256456683535362e-06,,7.256629942276049e-06,,0.9995263814926147,0.00042796830530278385,2.454909736115951e-05
421,Give a four rating to A World Apart.,RateBook,RateBook,0.002167412079870701,0.043808192014694214,,,0.9451805949211121,0.005117539316415787,0.001399105996824801
422,Rate this book 3 stars out of 6,RateBook,RateBook,8.984542319012689e-07,,7.828853085811716e-07,,0.9999964237213135,4.786741101270309e-07,1.0501230462978128e-06
423,Give 4 points to The Person and the Common Good,RateBook,RateBook,,,8.152420923579484e-05,0.00018246255058329552,0.9988831877708435,0.0004285942704882473,0.0003466304042376578
424,Rate Ruth five out of 6 points.,RateBook,RateBook,3.3451379977122997e-07,,3.263879762016586e-07,,0.9999977350234985,3.661421601464099e-07,1.127810151047015e-06
425,Rate Hate That Cat 1 out of 6 stars.,RateBook,RateBook,2.465590966949094e-07,,3.1437034522241447e-06,,0.999993085861206,2.261990346141829e-07,2.95019867735391e-06
426,rate Know Ye Not Agincourt? 2 out of 6 stars,RateBook,RateBook,1.6607815496172407e-06,,1.0912866855505854e-05,1.7393656435160665e-06,0.9999785423278809,,5.409431651060004e-06
427,Give this album 5 points.,RateBook,RateBook,6.236033186723944e-06,,1.6259072026514332e-06,,0.9999849796295166,2.690435849217465e-06,3.004551444973913e-06
428,rate this novel 3 out of 6 points,RateBook,RateBook,9.390142849952099e-07,,6.816642894591496e-07,,0.9999961853027344,3.9174261701191426e-07,1.4554670997313224e-06
429,Give the current novel two stars.,RateBook,RateBook,2.9032395332251326e-07,,1.3719485423280275e-06,,0.9999938011169434,3.1800846045371145e-07,4.020542291982565e-06
430,give the current chronicle five of 6 points,RateBook,RateBook,5.967809784124256e-07,,1.9646211057988694e-06,,0.9999912977218628,7.54750089981826e-07,5.019400305172894e-06
431,Rate the book The Atmospheric Railway 5 out of 6,RateBook,RateBook,,,1.3953689631307498e-05,7.186607490439201e-06,0.9999380111694336,1.068981146090664e-05,2.1618903701892123e-05
432,rate the Three Junes one out of 6,RateBook,RateBook,4.339236966188764e-06,,5.295564278640086e-06,3.6217320484865922e-06,0.999977707862854,,6.001891051710118e-06
433,Give two stars out of 6 to 36 Children,RateBook,RateBook,1.9491001239657635e-06,,3.7865529520786367e-06,,0.9999915361404419,5.129114128976653e-07,2.0250570287316805e-06
434,Give one of 6 points to Who Will Cry When You Die,RateBook,RateBook,,,0.002925971057265997,0.0004611630574800074,0.993164598941803,0.0027954860124737024,0.00033074873499572277
435,Rate this textbook a one.,RateBook,RateBook,3.6090648791287094e-05,,,6.902832683408633e-05,0.9998513460159302,2.8474514692788944e-05,6.837768069090089e-06
436,Rate current novel one stars.,RateBook,RateBook,1.647907197366294e-07,,2.920304496001336e-07,2.727108210365259e-07,0.9999979734420776,,1.195106960949488e-06
437,Give this textbook four stars.,RateBook,RateBook,6.057127848180244e-07,,,3.629467641985684e-07,0.9999973773956299,3.749492236693186e-07,1.102795181395777e-06
438,Give zero stars to this textbook,RateBook,RateBook,1.6875419532880187e-06,,,5.997923722134146e-07,0.9999949932098389,1.9270958091510693e-06,7.610781267430866e-07
439,Give The Giant Devil Dingo 4 points.,RateBook,RateBook,,,1.306114972976502e-05,1.4889978956489358e-05,0.9995197057723999,0.0004098389472346753,3.07147711282596e-05
440,rate The Gift: Imagination and the Erotic Life of Property five stars,RateBook,RateBook,,,5.802730447612703e-05,0.00037127206451259553,0.998784601688385,6.643884989898652e-05,0.0006772950873710215
441,Rate the current novel 3 stars,RateBook,RateBook,1.2906743052099046e-07,,4.84471854633739e-07,,0.9999974966049194,2.2488730166969617e-07,1.5741364904897637e-06
442,Rate The Further Adventures of The Joker four stars,RateBook,RateBook,1.7396283510606736e-05,,3.0724644602742046e-05,,0.9982346296310425,0.0016742028528824449,2.6798919861903414e-05
443,Give Monthly Index of Medical Specialities a two out of 6 rating.,RateBook,RateBook,0.00011923104466404766,,0.00010963880049530417,9.43179038586095e-05,0.9995168447494507,0.00012496009003371,
444,Rate this album 4 out of 6 stars,RateBook,RateBook,1.2808362725991174e-06,,7.958681180753047e-07,,0.9999957084655762,6.156600420581526e-07,1.0949054285447346e-06
445,rate the current essay zero out of 6 stars,RateBook,RateBook,1.6416990433754108e-07,,1.253221029173801e-07,,0.9999991655349731,1.2433319795945863e-07,3.955949523515301e-07
446,Reminiscences of the Anti-Japanese Guerillas chronicle deserves zero points out of 6 for a rating.,RateBook,RateBook,0.0003752789052668959,0.002009226242080331,0.00033630625694058836,,0.9967904686927795,0.00018326893041376024,
447,Give the current series four of 6 points.,RateBook,RateBook,1.4571868689472467e-07,,1.0449089131725486e-06,,0.9999969005584717,1.6542637126804038e-07,1.6929743651417084e-06
448,give my current book one of 6 stars,RateBook,RateBook,1.076263856703008e-06,,1.0374093335485668e-06,,0.9999951124191284,9.041794442055107e-07,1.0901723044298706e-06
449,"Out of 6, give Rivers of Babylon a 1",RateBook,RateBook,4.500492650549859e-06,,1.1836666999442969e-05,,0.9999698400497437,3.937580913770944e-06,5.374095508159371e-06
450,Give this album one stars,RateBook,RateBook,6.778167062293505e-06,,,7.3338683250767644e-06,0.9999791383743286,3.222262876079185e-06,2.6028171760117402e-06
451,Give this textbook 0 out of 6 stars,RateBook,RateBook,7.619680104653526e-07,,4.771417820848001e-07,,0.9999972581863403,4.392974801703531e-07,7.083039008648484e-07
452,give this novel a score of 5,RateBook,RateBook,3.1569024940836243e-06,,2.2426388568419497e-06,,0.9999790191650391,2.8014223971695174e-06,1.0981556442857254e-05
453,Give the Catedral series four stars.,RateBook,RateBook,,,7.811054274498019e-07,1.061975609673027e-07,0.9999920129776001,1.6391514634506166e-07,6.972016763029387e-06
454,Give the current textbook a rating of five.,RateBook,RateBook,,,5.884137976863713e-07,5.288524675961526e-07,0.9999916553497314,2.565066097304225e-06,4.071567218488781e-06
455,Give zero out of 6 to the current album,RateBook,RateBook,2.090027010126505e-06,,1.6507557347722468e-06,,0.9999897480010986,4.4841603994427714e-06,1.396919628859905e-06
456,Give this chronicle a 2 rating.,RateBook,RateBook,1.745933695929125e-05,,2.7884991141036153e-05,8.632733624835964e-06,0.9999170303344727,,1.940889524121303e-05
457,rate this album four out of 6 stars,RateBook,RateBook,1.0115572877111845e-06,,5.219509944254241e-07,4.6853824642312247e-07,0.999996542930603,,9.502973057351483e-07
458,rate A Twist in the Tale zero out of 6 points,RateBook,RateBook,6.797144123993348e-06,,6.546063559653703e-06,,0.9999759197235107,2.947642315120902e-06,5.245702595857438e-06
459,rate the current novel zero out of 6,RateBook,RateBook,2.778365342237521e-07,,5.029544922763307e-07,,0.9999974966049194,4.3688106643458013e-07,1.097552399187407e-06
460,Give the current book 4 stars,RateBook,RateBook,2.1803212746362988e-07,,8.817476668809832e-07,,0.9999967813491821,4.943095746057224e-07,1.389577732879843e-06
461,Rate the current series four stars.,RateBook,RateBook,,,8.166474572135485e-07,1.009922101502525e-07,0.9999966621398926,5.940321656794367e-08,2.3912105007184437e-06
