,Query,Expected Intent,Predicted Intent,AddToPlaylist,BookRestaurant,GetWeather,PlayMusic,RateBook,SearchCreativeWork,SearchScreeningEvent
241,what is the weather here,GetWeather,GetWeather,3.235573558413307e-06,6.714408868901955e-07,0.9999786615371704,9.346338458726677e-08,7.133021426852793e-07,1.2727869602713326e-07,1.6591107851127163e-05
242,What will the weather be in nov. in Brookneal?,GetWeather,GetWeather,2.9849841212126194e-06,7.710291924922785e-07,0.9999885559082031,5.22051095686038e-08,1.3460415004828974e-07,5.441619919110963e-07,7.005176485108677e-06
243,Weather in Kaneville Maryland,GetWeather,GetWeather,3.5053039937338326e-06,1.4407426533580292e-05,0.9999372959136963,2.9546023142756894e-05,2.2928441012481926e-06,1.2563252312247641e-05,4.494831955526024e-07
244,"Will there be a blizzard next winter in Visalia, Idaho",GetWeather,GetWeather,3.25203436659649e-05,0.00030275413882918656,0.9996359348297119,7.0005494308134075e-06,1.3253672932478366e-06,7.99588451627642e-06,1.2536059330159333e-05
245,what is the forecast for LA for freezing,GetWeather,GetWeather,4.140955570619553e-05,5.6464832596248016e-05,0.999828577041626,1.8195026996181696e-06,4.766408437717473e-06,6.346171630866593e-06,6.059924271539785e-05
246,What kind of weather will be in Ukraine one minute from now?,GetWeather,GetWeather,4.012560452792968e-07,3.104773611539713e-07,0.9999983310699463,1.765135948517127e-08,4.446099666211012e-08,3.515175706070295e-08,8.317057904605463e-07
247,"What will the weather be in KY on Oct. 16, 2036?",GetWeather,GetWeather,4.131817149755079e-06,2.230246172985062e-05,0.9999408721923828,2.5732392714417074e-06,1.9324674212839454e-05,3.787713467318099e-07,1.0277850378770381e-05
248,Will it be rainy at Sunrise in Ramey Saudi Arabia?,GetWeather,GetWeather,5.199249062570743e-05,0.001704916823655367,0.9973589777946472,4.1199989937013015e-05,5.6156704886234365e-06,7.792731776135042e-05,0.0007594217313453555
249,What is the weather going to be like in Virginia on st. patrick's day?,GetWeather,GetWeather,1.3803889487462584e-05,5.822169441671576e-06,0.9999657869338989,1.86687884706771e-07,1.8743465091120015e-07,5.497422534972429e-07,1.3659081560035702e-05
250,what is the forecast for otone Prefectural Natural Park in 1 hour and within the same area,GetWeather,GetWeather,1.212124880112242e-05,0.0008426361600868404,0.9988080263137817,1.987662926694611e-06,5.559979854297126e-06,1.9301473002997227e-05,0.00031026062788441777
251,What is the forecast for Wyoming at Stanardsville during the storm,GetWeather,GetWeather,2.156834170818911e-06,1.0600982932373881e-05,0.9999639987945557,2.911737340127729e-07,1.6021314763747796e-07,4.537027052720077e-06,1.8299500879948027e-05
252,What will the weather be in North Carolina?,GetWeather,GetWeather,3.290748793460807e-07,2.593020553831593e-07,0.9999985694885254,2.6752461579349074e-08,3.953312699422895e-08,9.21510903140188e-08,7.423196848321822e-07
253,Tell me the weather forecast here,GetWeather,GetWeather,0.00013729174679610878,1.2545539902930614e-05,0.9998138546943665,2.2818121578893624e-06,2.3782979496900225e-06,1.609802529856097e-05,1.5588238966302015e-05
254,what is the forecast for colder temps beginning on Law Day here,GetWeather,GetWeather,4.939747213938972e-06,5.4075364460004494e-05,0.999704897403717,8.068585088949476e-07,1.8969740267493762e-06,1.4935584431441384e-06,0.00023190979845821857
255,What will the weather be in Monument of Lihula on december the 5th?,GetWeather,GetWeather,2.8722504339384614e-06,1.3880377991881687e-05,0.9999727010726929,2.210649881817517e-06,5.278646767692408e-06,4.508566178174078e-07,2.5772997105377726e-06
256,will Custer National Forest be chillier at seven Pm,GetWeather,GetWeather,0.00020360825874377042,0.0012442312436178327,0.9971741437911987,3.540344550856389e-05,4.4638931285589933e-05,0.00045022155973128974,0.0008476722869090736
257,Will it be hot in the Netherlands on February 16th?,GetWeather,GetWeather,3.1281406336347573e-06,0.0002125656174030155,0.9996022582054138,2.6026689738500863e-05,1.6893278598217876e-06,7.247484518302372e-06,0.00014712534903082997
258,What kind of weather is forecast in MS now?,GetWeather,GetWeather,2.4320254397025565e-06,1.6361390180463786e-06,0.999990701675415,1.1723848558631289e-07,3.4535784720901574e-07,1.7800519458432973e-07,4.618114417098695e-06
259,Weather in Walden Russia on 12/26/2018,GetWeather,GetWeather,3.033050688827643e-06,2.97205970127834e-05,0.9998250603675842,1.5019423699413892e-05,0.00012622745998669416,5.214336624703719e-07,5.082492862129584e-07
260,I need the weather in Wakarusa,GetWeather,GetWeather,0.0009678961941972375,0.00028150895377621055,0.9984791874885559,7.584586910525104e-06,8.898009582480881e-07,8.783030352788046e-05,0.00017508149903733283
261,"humidity not far from Colorado City on November the 7th, 2024",GetWeather,GetWeather,5.550599962589331e-05,0.06690073013305664,0.9306301474571228,0.001501461025327444,0.0004074411408510059,0.0001993612531805411,0.000305306602967903
262,how's the weather here at two Am,GetWeather,GetWeather,9.781448170542717e-06,1.8294822439202107e-06,0.9998471736907959,3.0375855430975207e-07,2.114464905389468e-06,3.5371758144719934e-07,0.00013838753511663526
263,what is the forecast for Lansford for temperate weather,GetWeather,GetWeather,8.922976917347114e-07,3.99679356632987e-06,0.9999649524688721,5.4654332615200474e-08,5.915014185120526e-07,8.499906698489212e-07,2.8760972782038152e-05
264,what is the forecast for Turtle Islands National Park,GetWeather,GetWeather,1.7721908079693094e-05,1.632587554922793e-05,0.999914288520813,2.2935535071155755e-07,1.6141180481099582e-07,5.854188657394843e-06,4.533724131761119e-05
265,What kind of weather is forecast around one pmnear Vatican?,GetWeather,GetWeather,2.1918767743045464e-06,4.0755221561994404e-05,0.9999444484710693,4.982692871635663e-07,5.33810862179962e-07,7.93661911302479e-07,1.0790287888085004e-05
266,Where is Belgium located,GetWeather,GetWeather,1.7206055417773314e-05,0.0007222022977657616,0.9956188797950745,0.00040378861012868583,1.2853379303123802e-05,0.000560303742531687,0.00266475067473948
267,Will there be hail on 11/12/2036 in Singapore,GetWeather,GetWeather,3.1167837732937187e-06,3.610231578932144e-05,0.9992250204086304,2.6757161322166212e-05,0.0007069006096571684,1.3939370546722785e-06,7.393168175440223e-07
268,Will it be colder four months from now in Suwanee AK,GetWeather,GetWeather,1.4072828889766242e-05,0.00022592842287849635,0.9996967315673828,2.6409692509332672e-05,6.456210030592047e-06,7.716856998740695e-06,2.2789035938330926e-05
269,Weather next year in Dominica,GetWeather,GetWeather,6.134965133242076e-06,1.948682256625034e-05,0.9999529123306274,1.539138611406088e-05,2.687515916477423e-06,3.2342452982447867e-07,3.014764615727472e-06
270,What will the weather be in Ohio?,GetWeather,GetWeather,1.3979877167002996e-06,7.713466061431973e-07,0.9999853372573853,1.40557219197035e-07,1.0649035431242737e-07,2.2013041700574831e-07,1.1932566849282011e-05
271,What is the weather forecast for Burundi,GetWeather,GetWeather,3.6175190416543046e-06,7.780761279718718e-07,0.9999791383743286,2.290197187448939e-08,6.88248462665797e-08,6.592881618416868e-07,1.577980219735764e-05
272,What's the weather in Benton City?,GetWeather,GetWeather,2.1691015717806295e-05,5.100688576931134e-05,0.999747097492218,3.5753131669480354e-05,1.0835381544893607e-05,3.091582766501233e-05,0.00010271807695971802
273,How's the weather at Petit Manan National Wildlife Refuge and nearby right now,GetWeather,GetWeather,2.168725359297241e-06,0.0023198954295367002,0.9975391626358032,2.548635529819876e-05,2.9924472073616926e-06,5.86111218581209e-06,0.00010450112313264981
274,Will it be hot at 13:19 in De Funiak Springs Serbia and Montenegro?,GetWeather,GetWeather,9.775203216122463e-05,0.0015892641386017203,0.9981587529182434,3.865085818688385e-05,6.390384078258649e-05,5.097188932268182e-06,4.65737066406291e-05
275,Tell me the weather forecast for Gibsland,GetWeather,GetWeather,4.932185765937902e-05,0.00010289924830431119,0.9996877908706665,0.0001120718807214871,2.5720764824654907e-05,1.841622724896297e-05,3.747193431991036e-06
276,what is the forecast for hotter weather at Southford Falls State Park,GetWeather,GetWeather,1.7009920156851877e-06,3.983908811733272e-07,0.9999961853027344,5.530913949058913e-09,8.118457905936793e-09,1.1725231985337814e-07,1.6834162579471013e-06
277,Will there be a storm in Gibsonia at 8 p.m?,GetWeather,GetWeather,5.09846540808212e-06,0.0015739277005195618,0.9980955719947815,0.000195592874661088,3.4684246202232316e-05,6.459848373197019e-05,3.0532355594914407e-05
278,"Will the sun be out in 1 minute in Searcy, Uganda",GetWeather,GetWeather,4.697849817603128e-06,0.00012371457705739886,0.9998171925544739,7.39612778488663e-06,2.4769497031229548e-05,3.199460024916334e-06,1.914334097818937e-05
279,what is the forecast for Waurika in Samoa,GetWeather,GetWeather,6.241361916181631e-06,3.855820614262484e-05,0.9998997449874878,2.0193641603327706e-07,4.494643945918142e-08,1.2012752677037497e-06,5.4002099204808474e-05
280,How much colder will it be not far from Utah around 3 Am?,GetWeather,GetWeather,6.882984848743945e-07,2.8007048967992887e-05,0.9999558925628662,2.1390733309090137e-06,1.3117333992340718e-06,5.71351336020598e-07,1.132639681600267e-05
281,What will the weather be in Milleville Beach?,GetWeather,GetWeather,1.9220829017285723e-06,7.18194257842697e-07,0.9999948740005493,1.4964363970193517e-07,7.255532352701266e-08,9.497819632997562e-07,1.303671865571232e-06
282,Will it be freezing today in Delaware and Lehigh National Heritage Corridor?,GetWeather,GetWeather,1.4374481906997971e-05,0.002370663685724139,0.9971106052398682,0.00045129889622330666,1.572562541696243e-05,2.6029394575743936e-05,1.1273496056674048e-05
283,what's the forecast for sep. 26 in Emerado Saint Pierre and Miquelon,GetWeather,GetWeather,4.249655103194527e-05,0.0009180267225019634,0.998713493347168,3.6851445202046307e-06,1.9840081222355366e-05,3.547166124917567e-05,0.0002670048561412841
284,Will there be fog in Tahquamenon Falls State Park?,GetWeather,GetWeather,8.373668606509455e-06,9.19461490411777e-06,0.9999682903289795,2.0885934191028355e-06,4.371921136225865e-07,9.177802894555498e-06,2.426211949568824e-06
285,What's the weather going to be in UT?,GetWeather,GetWeather,2.291661803610623e-05,1.7495993915872532e-06,0.9999312162399292,3.309545490992605e-07,7.884528940849123e-07,3.5461502534417377e-07,4.266425094101578e-05
286,"What will the weather be in Sarygamyş Sanctuary on august 21, 2035?",GetWeather,GetWeather,5.557968961511506e-06,2.833598955476191e-06,0.9999818801879883,1.0002258932217956e-06,7.545245807705214e-06,2.4643361484777415e-07,8.705383152118884e-07
287,Will it be chilly midday in Cresbard Afghanistan?,GetWeather,GetWeather,5.5353259085677564e-05,0.0011532326461747289,0.9982048273086548,0.00013982348900754005,3.728170668182429e-06,0.00022005545906722546,0.0002230819227406755
288,What is the weather forecast nearby Nicodemus,GetWeather,GetWeather,1.0349976946599782e-05,1.9438948584138416e-06,0.9999493360519409,4.383773102745181e-06,9.22352285215311e-07,5.656190296576824e-06,2.734003464865964e-05
289,Will it be colder here in 48 and a half weeks,GetWeather,GetWeather,3.3696210266498383e-06,8.929471732699312e-06,0.999972939491272,3.467265230483463e-07,1.7055072021321394e-06,2.112175252477755e-06,1.0648467650753446e-05
290,what is the forecast for starting at three a.m in Two Buttes for warm weather,GetWeather,GetWeather,6.51085019853781e-06,8.79209164850181e-06,0.9999712705612183,6.418876097313841e-08,8.423977959637341e-08,1.1938162742808345e-06,1.2048508324369323e-05
291,Will there be a cloud in VI in 14 minutes ?,GetWeather,GetWeather,6.697478238493204e-05,0.00032563251443207264,0.9993767142295837,6.669621143373661e-06,0.00014823125093244016,1.3314058378455229e-05,6.252620369195938e-05
292,What is the rain forecast for one hour from now in South Korea,GetWeather,GetWeather,5.021496463086805e-07,9.023264283314347e-06,0.9999810457229614,1.2243489777574723e-07,3.3609925509381355e-08,4.431082913924911e-07,8.83891243574908e-06
293,what is the cold condition of our current position for tomorrow,GetWeather,GetWeather,3.404763629077934e-05,0.0002196640707552433,0.9990270137786865,2.303552946614218e-06,3.743625711649656e-05,3.670792239063303e-06,0.0006758461822755635
294,Will it be stormy in the Ouachita National Forest?,GetWeather,GetWeather,1.6022597264964134e-05,2.1514320906135254e-05,0.9999247789382935,4.78024230687879e-06,8.374282174372638e-07,1.6051993952714838e-05,1.5999021343304776e-05
295,What will the weather be in 1 day in Kuwait?,GetWeather,GetWeather,1.4152729477245884e-07,6.031501698089414e-07,0.9999986886978149,8.145797636416319e-08,8.24493042728136e-08,1.5642390494008396e-08,3.518650544265256e-07
296,what is the forecast for Costa Rica,GetWeather,GetWeather,1.566776518302504e-05,2.501560993550811e-05,0.9998852014541626,5.837163143951329e-07,1.1532870303199161e-07,8.726672604097985e-06,6.47565393592231e-05
297,how cold will it be here in 1 second,GetWeather,GetWeather,5.179700792723452e-07,5.029335625295062e-06,0.9999830722808838,2.0084195284653106e-07,3.4030476854240987e-06,1.2881791633390094e-07,7.652784915990196e-06
298,When is sunrise for AR,GetWeather,SearchScreeningEvent,0.0011317722965031862,0.0019252995261922479,0.009201068431138992,5.1424078264972195e-05,6.85772392898798e-05,0.00343021797016263,0.9841916561126709
299,Play my Black Sabbath: The Dio Years playlist.,PlayMusic,AddToPlaylist,0.9831228852272034,6.962899351492524e-05,0.0005538766272366047,0.015311099588871002,0.00017731213301885873,0.000502954120747745,0.00026224058819934726
300,Play Music From Van-pires by Dmitry Malikov.,PlayMusic,PlayMusic,1.8622420157043962e-06,1.0528518942010123e-05,2.2968090434005717e-06,0.9999465942382812,1.6553767636651173e-05,2.2182106476975605e-05,1.7124113682598363e-08
301,Play Trance Life on Zvooq.,PlayMusic,PlayMusic,1.205610942633939e-06,6.188155566633213e-06,7.401108064186701e-07,0.9999815225601196,8.005089512153063e-06,2.288301175212837e-06,1.9631633207950472e-08
302,Play the newest melody on Last Fm by Eddie Vinson.,PlayMusic,PlayMusic,0.0002702923957258463,0.00010928656411124393,5.0641490815905854e-05,0.9988353848457336,6.549978570546955e-05,0.0006299001397565007,3.9067756006261334e-05
303,play a sixties soundtrack,PlayMusic,PlayMusic,0.000385693070711568,0.00018576200818642974,1.1830074072349817e-05,0.9605514407157898,5.236425931798294e-05,0.038784127682447433,2.87791062874021e-05
304,play some seventies Filipp Kirkorow,PlayMusic,PlayMusic,0.0026350030675530434,0.0005500215338543057,0.00014727756206411868,0.993966281414032,0.0001169587776530534,0.002497552428394556,8.694681309862062e-05
305,nineties songs on Zvooq,PlayMusic,PlayMusic,0.000351896247593686,1.3823429981130175e-05,0.0001563460536999628,0.9993378520011902,6.138730532256886e-05,7.541044760728255e-05,3.2472021302965004e-06
306,Play music from Lynn & Wade Llp.,PlayMusic,PlayMusic,1.7674765331321396e-05,5.8093875850318e-05,1.6195845091715455e-05,0.9972211122512817,1.4535025002260227e-05,0.0026697900611907244,2.5762890345504275e-06
307,Let's hear good Mohammad Mamle on Vimeo.,PlayMusic,SearchCreativeWork,0.038345932960510254,0.01919071562588215,0.04359893873333931,0.39793458580970764,0.0031441673636436462,0.45106443762779236,0.04672125726938248
308,Play The Happy Blues by Ronnie Wood.,PlayMusic,PlayMusic,0.0003469168150331825,0.0001779953163350001,4.640305996872485e-05,0.9965901374816895,0.00025842871400527656,0.002280874876305461,0.0002992920926772058
309,Please play a sound track from the fifties that's on Iheart,PlayMusic,PlayMusic,0.0013833175180479884,0.0006083811167627573,0.00039702674257569015,0.9855389595031738,1.0393834600108676e-05,0.012012351304292679,4.960144360666163e-05
310,Please play something good from U-roy.  Any song from 1975 on Zvooq will do.,PlayMusic,PlayMusic,8.205597623600625e-06,2.5009709133883007e-05,7.29110324755311e-05,0.999810516834259,2.2655030988971703e-06,8.093986252788454e-05,5.8263523783352866e-08
311,Go to Itunes and play Dr. Lecter by David Hodges,PlayMusic,PlayMusic,0.0003974996798206121,0.002115489449352026,0.00011340468336129561,0.9873577356338501,0.0006027586059644818,0.0090342340990901,0.00037885759957134724
312,Play some sixties songs on Google Music,PlayMusic,PlayMusic,5.594843514700187e-06,2.1236915927147493e-05,2.219184580098954e-06,0.9999274015426636,1.0650603144313209e-05,3.164357622154057e-05,1.2469373587009613e-06
313,Can you play A.j. Pero on Groove Shark?,PlayMusic,PlayMusic,0.005068733356893063,0.014908508397638798,0.0026792611461132765,0.9147592186927795,0.0003208457201253623,0.061599913984537125,0.0006636014441028237
314,Play seventies music please.,PlayMusic,PlayMusic,2.230474365205737e-06,1.5930505469441414e-05,1.4331317288451828e-06,0.9998940229415894,7.263291195158672e-07,8.556013199267909e-05,6.488144776994886e-08
315,Play rich sex on Iheart,PlayMusic,PlayMusic,3.721021926139656e-07,9.546342334942892e-05,2.6266627628501737e-06,0.9998692274093628,2.577228588052094e-05,5.987965323583921e-06,5.239071469986811e-07
316,Live In L.aJoseph Meyer please,PlayMusic,SearchCreativeWork,0.02617073245346546,0.17631395161151886,0.06675475835800171,0.30307692289352417,0.001155373058281839,0.41751882433891296,0.009009375236928463
317,I want to hear a seventies sound track.,PlayMusic,SearchCreativeWork,0.0015768703306093812,0.00012839716509915888,3.43009305652231e-05,0.00024383470008615404,4.7203513986460166e-07,0.9979090690612793,0.00010703457519412041
318,Play sound track music from the twenties,PlayMusic,PlayMusic,2.8550570277730003e-05,4.215632998239016e-06,7.265159638336627e-06,0.9992079138755798,2.9101031486788997e-06,0.0007483863737434149,8.365182111447211e-07
319,Play This Is: Miles Davis on Lastfm.,PlayMusic,PlayMusic,0.00022646872093901038,2.3244243493536487e-05,0.00016564966063015163,0.9992769360542297,0.00022337137488648295,7.957786874612793e-05,4.729439297079807e-06
320,Play an ep from Mike Harding.,PlayMusic,PlayMusic,9.12025643629022e-06,3.403107984922826e-05,3.146974449919071e-06,0.9996931552886963,4.1415758460061625e-05,0.00021789601305499673,1.2025030855511432e-06
321,Find and play a concerto on Zvooq from 1978 by Ginger Pooley,PlayMusic,PlayMusic,1.372832412016578e-05,0.0016864032950252295,2.2580756194656715e-05,0.9980176687240601,9.170515841105953e-05,0.0001657823595451191,2.088735755023663e-06
322,"I want to hear Leroi Moore on vimeo , play the song Chance Of A Lifetime.",PlayMusic,PlayMusic,0.011705673299729824,0.004350300878286362,0.0002753452572505921,0.7261632680892944,0.00025776412803679705,0.2560082674026489,0.0012394957011565566
323,play a song by Ramesh Narayan from 1960,PlayMusic,PlayMusic,4.568717486108653e-06,5.239621896180324e-05,3.977570486313198e-06,0.9991267323493958,0.0007820355822332203,2.760544157354161e-05,2.6044403966807295e-06
324,Play S.t.r.e.e.t. D.a.d. from Hiromitsu Agatsuma through Pandora.,PlayMusic,PlayMusic,2.6960819013766013e-05,0.0001767028879839927,1.6089308701339178e-05,0.9769225120544434,0.0010111667215824127,0.02184351533651352,3.067145371460356e-06
325,Start playing something from Iheart,PlayMusic,PlayMusic,4.435831669979962e-06,0.0001071361402864568,1.4018762158229947e-05,0.9996211528778076,9.085488272830844e-05,0.00015123076445888728,1.1135875865875278e-05
326,Play Have You Met Miss Jones by Nicole from Google Music.,PlayMusic,PlayMusic,1.4846842759652645e-06,3.8696243791491725e-06,3.471892568995827e-06,0.9998632669448853,0.00011283093044767156,1.4822925550106447e-05,2.696818910408183e-07
327,play chant by Nigger Kojak on Itunes,PlayMusic,PlayMusic,0.00014064590504858643,0.0002079391124425456,3.154314254061319e-05,0.999197781085968,8.482887642458081e-05,0.0003275636991020292,9.58093733061105e-06
328,play Femme Fatale by Bonobo,PlayMusic,PlayMusic,5.294411039358238e-06,1.2953167242812924e-05,3.1272375053958967e-06,0.9994538426399231,0.0005129290511831641,1.1314471521473024e-05,4.5899886913502996e-07
329,Turn on Last Fm,PlayMusic,PlayMusic,0.03556128218770027,0.0007131283637136221,0.00036262802314013243,0.9062917828559875,0.002711534034460783,0.054122261703014374,0.00023731157125439495
330,Play something on Zvooq,PlayMusic,PlayMusic,1.6727273077776772e-07,1.9131863155052997e-05,2.1466746602527564e-06,0.9999631643295288,1.1340335731802043e-05,4.115768660994945e-06,8.988713062763054e-08
331,Please play a movement from george formby jr.,PlayMusic,PlayMusic,0.0003861844597849995,0.0007964379037730396,0.0004546979325823486,0.9923009872436523,0.00012278887152206153,0.005913999862968922,2.48076394200325e-05
332,Play a song by Rahsaan Patterson.,PlayMusic,PlayMusic,6.040517837391235e-05,0.00012901402078568935,2.116150426445529e-05,0.9984903335571289,0.0011951331980526447,9.892149682855234e-05,5.001834324502852e-06
333,Play music from 1996.,PlayMusic,PlayMusic,2.516258348350675e-07,6.268693937272474e-07,4.988162913832639e-07,0.999775230884552,0.00022058923786971718,2.8259973987587728e-06,9.009244905655578e-09
334,Let me hear Chris Knight music,PlayMusic,PlayMusic,0.04065981134772301,0.004736986942589283,0.01818336732685566,0.7569824457168579,0.019188709557056427,0.1552765667438507,0.004972039721906185
335,Use the last fm service to play A Mis Ninos de 30,PlayMusic,PlayMusic,0.0007701388676650822,0.00022571918088942766,4.354339762357995e-05,0.9952812790870667,0.003528842469677329,0.00014465616550296545,5.845849500474287e-06
336,I want to listen to an ep from 1998.,PlayMusic,SearchCreativeWork,0.00815589539706707,0.005945608485490084,0.0030289795249700546,0.30741599202156067,0.0017361235804855824,0.6734468936920166,0.00027054513338953257
337,Play music from the artist sean yseult and sort it through top-50,PlayMusic,PlayMusic,2.8040049073752016e-06,0.0002033659693552181,7.802917934895959e-06,0.9995424747467041,0.00023967897868715227,3.697874944919022e-06,1.2269238425233198e-07
338,Play something on Last Fm,PlayMusic,PlayMusic,4.967007953382563e-06,6.0743841459043324e-05,6.585320534213679e-06,0.9998000264167786,4.994660775992088e-05,7.68585450714454e-05,7.958065566526784e-07
339,Please play a 1997 record.,PlayMusic,PlayMusic,0.0009613284491933882,0.00046085164649412036,0.0003547296510078013,0.992841362953186,0.002431868575513363,0.002927999245002866,2.1923857275396585e-05
340,play some new Les Vandyke on Slacker,PlayMusic,PlayMusic,0.002459453186020255,0.008221951313316822,0.00034624047111719847,0.9816515445709229,0.001560321543365717,0.004898733925074339,0.0008617168641649187
341,I want to hear anything from the Rock Symphonique genre please.,PlayMusic,SearchCreativeWork,0.0017910926835611463,0.009180260822176933,0.0020438190549612045,0.13816411793231964,0.00014735486183781177,0.8466367125511169,0.002036626683548093
342,Play Subconscious Lobotomy from Jennifer Paull.,PlayMusic,PlayMusic,4.218339654471492e-06,1.6108719137264416e-05,4.071193870913703e-06,0.9996901750564575,0.00018614043074194342,9.905699698720127e-05,1.6947282688306586e-07
343,Please open Zvooq,PlayMusic,PlayMusic,0.0028947533573955297,0.002384510822594166,0.0009217996848747134,0.7572571039199829,0.00032085340353660285,0.23439240455627441,0.0018285285914316773
344,play the best Becca,PlayMusic,PlayMusic,1.63032364071114e-05,7.213983917608857e-05,4.963221726939082e-05,0.9991564750671387,0.0005597900599241257,0.00014233632828108966,3.184254865118419e-06
345,Play a Bob Burns song,PlayMusic,PlayMusic,0.00014025419659446925,7.228679169202223e-05,6.367437435983447e-06,0.9985438585281372,0.00047471869038417935,0.0007363393669947982,2.6185958631685935e-05
346,I want to hear music from Allen Toussaint from the fifties,PlayMusic,PlayMusic,0.0008892247569747269,0.016011657193303108,0.0016325332690030336,0.8607397079467773,0.0004148294101469219,0.11991951614618301,0.0003925058408640325
347,I want to play music from iheart,PlayMusic,PlayMusic,0.00048325996613129973,0.00019598047947511077,0.00020535658404696733,0.9924318790435791,3.66631502402015e-05,0.006623800378292799,2.2906680896994658e-05
348,Play Another Passenger from Louis Nelson Delisle.,PlayMusic,PlayMusic,0.005921032279729843,0.010258613154292107,0.004137210547924042,0.9599897265434265,0.01719539985060692,0.0023425105027854443,0.00015559302119072527
349,Play a fifties album from Dj Yoda on Last Fm.,PlayMusic,PlayMusic,1.6004956933102221e-06,1.8566208382253535e-05,2.318460929018329e-06,0.9999651908874512,2.610290266602533e-06,9.597535608918406e-06,1.130065996335361e-07
350,Can you play top Zvooq by Fink?,PlayMusic,PlayMusic,8.953643373388331e-06,8.547696779714897e-05,0.0001119968292186968,0.9996721744537354,5.65056070627179e-05,6.323918205453083e-05,1.6962864037850522e-06
351,Open itunes and play Ben Burnley Ready To Die,PlayMusic,PlayMusic,0.00023067815345712006,0.006496193818747997,4.9997051974060014e-05,0.9899559020996094,0.00043210244621150196,0.0027188940439373255,0.00011631449160631746
352,Play the top music from The Railway Children off Last Fm.,PlayMusic,PlayMusic,7.124947842385154e-06,1.4613560779253021e-05,6.777814178349217e-06,0.999875545501709,3.856161129078828e-05,5.681259062839672e-05,4.363472783097677e-07
353,Play some symphony music from David Lindley.,PlayMusic,PlayMusic,1.1489775886275311e-07,1.9828032236546278e-05,1.3588071396952728e-06,0.9999667406082153,5.140143912285566e-06,6.776745067327283e-06,9.621248864277732e-08
354,Play Modern Psychedelia.,PlayMusic,PlayMusic,4.7334433475043625e-05,0.00035152508644387126,4.448153504199581e-06,0.9970255494117737,0.0015821193810552359,0.0009582468192093074,3.074771666433662e-05
355,Use Groove Shark to play music,PlayMusic,PlayMusic,0.001872936263680458,0.00013292784569785,9.038268763106316e-05,0.9906151294708252,8.064556459430605e-05,0.0071675279177725315,4.04148522648029e-05
356,I want to listen to something on Youtube,PlayMusic,SearchCreativeWork,0.010139771737158298,0.0006816306267865002,0.0035565190482884645,0.0015791953774169087,2.889250208681915e-05,0.9625335335731506,0.02148042432963848
357,Play some anneliese van der pol from the thirties on Groove Shark,PlayMusic,PlayMusic,3.7936583794362377e-06,0.00046227662824094296,2.9032089514657855e-06,0.9994174242019653,8.409310248680413e-05,2.8724096409860067e-05,8.253401801994187e-07
358,Play All Things Must Pass.,PlayMusic,PlayMusic,0.0006783384014852345,0.00012016348773613572,0.00014065936557017267,0.9799007773399353,0.018958037719130516,0.00014019171067047864,6.178588228067383e-05
359,Play Paul Mccartney,PlayMusic,PlayMusic,1.3599590602098033e-05,9.139136091107503e-05,3.4471170238248305e-06,0.9982849955558777,0.001181892235763371,0.00042158804717473686,3.131060339001124e-06
360,Play some blues britanico.,PlayMusic,PlayMusic,0.0005890267784707248,0.003370736027136445,0.000964050879701972,0.9833459854125977,0.011145101860165596,0.00014425080735236406,0.00044075946789234877
361,Play something from 2004 by Imogen Heap on spotify,PlayMusic,PlayMusic,8.491840048918675e-07,6.372750704031205e-06,1.9726278424059274e-06,0.9999538660049438,3.499698868836276e-05,1.95628012988891e-06,4.883156989876625e-08
362,Please play something catchy on Youtube,PlayMusic,PlayMusic,0.003060478251427412,0.003328036516904831,0.0005864428821951151,0.9678703546524048,0.00011416976485634223,0.024153102189302444,0.0008874230552464724
363,Play music by Joy Nilo.,PlayMusic,PlayMusic,8.029785021790303e-06,2.4360438146686647e-06,4.3479763007781e-06,0.9999088048934937,1.0200293218076695e-05,6.584765651496127e-05,3.0974277365203307e-07
364,play Jill Sobule album,PlayMusic,PlayMusic,0.006555547472089529,0.00010699299309635535,0.0003571179404389113,0.9864293336868286,0.0006234353058971465,0.005666682962328196,0.0002608812937978655
365,play a john maher track,PlayMusic,PlayMusic,0.031169330701231956,0.00022415394778363407,0.00022719017579220235,0.9120187759399414,0.006023541558533907,0.04954960197210312,0.0007874071598052979
366,Play music off Netflix.,PlayMusic,PlayMusic,6.943498738110065e-05,1.4025188647792675e-05,5.3567873692372814e-05,0.9991699457168579,0.00020201040024403483,0.00048664381029084325,4.359580998425372e-06
367,play some Gary Lee Conner,PlayMusic,PlayMusic,8.141042781062424e-05,0.0007056998438201845,2.4167635274352506e-05,0.997164785861969,0.0010087683331221342,0.0009827701142057776,3.241091326344758e-05
368,Play my inventive playlist,PlayMusic,AddToPlaylist,0.9859830737113953,4.376082506496459e-05,5.9437461459310725e-05,0.00863616168498993,6.389157351804897e-05,0.0048123253509402275,0.00040123675717040896
369,Open deezer and play Curtain Call: The Hits by Junichi Okada.,PlayMusic,PlayMusic,0.00047904226812534034,0.0054028891026973724,0.0006036723498255014,0.970180094242096,0.00033535269903950393,0.022932421416044235,6.642212974838912e-05
370,Play music from E-type.,PlayMusic,PlayMusic,4.63109415704821e-07,9.145153853751253e-06,1.6915283822527272e-06,0.9999302625656128,4.570451437757583e-06,5.3869902330916375e-05,2.3138429838809316e-08
